traj_id,x_k,u_k,x_next,w_hat
0,-0.9091388128378062,0.513451386825964,-0.683062807594841,-0.15588861763344253
1,0.911849520515558,-0.5020055152360654,-2.307446649768435,-2.841930894544984
2,0.14192348501054686,-0.07609492481732393,0.3148434985509331,0.2114439196071891
3,0.005036221857902701,-0.01235517657264512,-1.5229663513224307,-1.5218249636046164
4,1.0670020752113056,-0.6136465482762837,0.6517116218893887,0.09399529595447775
5,0.684354928939771,-0.39811078246390774,0.7762834746023068,0.34440259180226135
6,0.1737190239785052,-0.10232692841633402,0.002190693568040178,-0.11949110875257381
7,-0.2232993453590631,0.12497297188808039,-0.3069432840653573,-0.1479861388854044
8,-0.3209580462347413,0.17669308972891773,-1.9442994675442742,-1.7171984984775155
9,-3.004459661008832,1.694089055942046,0.3766832904501329,-1.9859998986989906
10,-0.1348799930238629,0.07035927967598749,-1.7290750787908862,-1.629783695513272
11,-0.09793217136589388,0.049604298787903754,-0.0743401457290135,-0.001366663602687293
12,-2.2238900757877333,1.2343235558164274,0.6850459291383217,0.4586634951649966
13,-0.193806124518106,0.09863059375483156,-1.5390570928638168,-1.3957795178524341
14,0.3033892845327503,-0.1801000606201821,-0.07661889821590495,-0.2853039050582176
15,0.4679206794455224,-0.2633133925540513,1.038837929639172,0.7196491333902998
16,-0.2553244592072538,0.15666332973944877,1.0585392540483982,1.2327579234778523
17,1.4134915572510414,-0.8064227546663632,0.5264638594656522,-0.013133436237277363
18,0.6166460591736491,-0.3422330051960562,0.3931058922792833,-0.013343477512953172
19,-0.9236070341615676,0.5045118072371472,-2.581236156047158,-2.041198848436247
