traj_id,x_k,u_k,x_next,w_hat
0,-0.5518783172450143,0.31410876603597293,-1.1128761184115041,-0.7460664176597356
1,1.9770319949834938,-1.1238264487314717,-0.8502508948151338,-0.9774468322605595
2,0.1478748415730552,-0.10993976413898615,1.2393012480349124,1.146935217621781
3,0.7691745041192724,-0.44613324059544923,-0.9007321986805076,-1.3709957051605905
4,-1.0060682483783108,0.5688923873965727,-1.6283100306028795,-1.0764072158403648
5,-1.1529276249806963,0.6465971819320833,-1.909825893719151,-1.335616850889871
6,-1.1626733938832978,0.6579822999882379,-1.5487898196026078,-0.9770597169161342
7,1.5649830956338975,-0.8676409742399095,-0.7106810399221488,-1.2030248286771874
8,-0.5184378064857227,0.3111196619096404,0.9200742138784179,1.259728097424563
9,0.7213411664467677,-0.39812306466106007,1.5117917547756068,1.0520683989463144
10,1.2041689461097027,-0.678879994550093,-0.3807396494666756,-0.9544565169592216
11,1.1126850561313906,-0.6266908585020351,1.6848953774887294,1.115152383951598
12,-0.698351078426716,0.38848533732116175,-1.303646989372013,-0.8563022113696939
13,1.536475815096478,-0.8733057617662202,-0.22755979406932247,-0.7228414840626016
14,-1.5633508185738811,0.875225513433045,0.6090081951456541,1.0979242168634342
15,1.545608740653702,-0.8977832632472285,-0.8502589037296033,-1.331590249381039
16,-1.1676571404355727,0.6622674565139955,-1.6769954519854477,-1.105807178494377
17,0.9655913930856354,-0.5570920280969915,1.605589740111931,1.0685919107080228
18,-0.19020818577574672,0.11150564801388275,-1.0964597535574612,-0.9631513203275037
19,0.7426580018864369,-0.41599866516283135,1.7472593495456163,1.280868391660611
20,-1.5218842868643208,0.8481798441549165,-1.3114377849062584,-0.801124181161541
21,0.29926072705798634,-0.157545748456009,-0.7015075657378341,-0.9175286039388726
22,-2.1650829503812026,1.2217001085811523,0.7426402146254374,0.6053716788839403
23,0.34906499358404564,-0.18627595522132656,1.559214834003544,1.3103765350757564
24,1.264928761736074,-0.7150573280694971,1.504024087655047,0.9339477653714172
25,-0.7532149064048167,0.40754416171341673,-1.3470294032032437,-0.8688071514781972
26,0.6356343215756208,-0.3619896308907803,1.0951145029653024,0.6832776576201338
27,1.0320521662101152,-0.5956055355971057,-0.6580769497962157,-1.209114439670676
28,-1.1276860267643556,0.6377972358335166,0.06478787936471553,0.6345667878795377
29,-1.4533126332799076,0.8119981055253203,0.2886824240925413,0.8244014703331132
30,0.5096454803692383,-0.2968107600869282,1.3160228613858418,0.9768451878241238
31,1.5090552161996458,-0.8342904696031839,-0.6825805903657499,-1.2017418320838815
32,0.6303776023542808,-0.37861778545548763,1.2890040527644135,0.8896848232478713
33,0.7974472365573297,-0.44260665114041486,1.3474654548696348,0.8558405967821121
34,-0.3994967750783287,0.22015801651396716,-1.3478357645259587,-1.069044457003372
35,-1.154656498106214,0.6516693434548291,-1.4397833150755612,-0.8675322492743534
36,-1.1624406509666758,0.6585962315514061,0.5130989390962744,1.0844466136297235
37,1.7529819583016955,-1.0045767463747546,-0.5784039142571337,-0.9312944240701154
38,-1.4435965401700166,0.7953118899881363,-1.6323998466377436,-1.0878614653365302
39,-0.2802841182224223,0.14662681562107438,-1.371982629513343,-1.1686817345075091
40,-0.6792372606334817,0.39333022037514864,-1.3082551843884211,-0.8779122196626075
41,0.06381540679236664,-0.04640037132232242,1.5547372044311716,1.5141652970090842
42,-0.7048381323454342,0.39617251349168997,0.5154540906439344,0.9638457456438347
43,-0.4279074649331405,0.22743235054830993,0.5104460494835938,0.8115786874487958
44,-1.443738098674881,0.8206332733675443,-1.7396131978945664,-1.207741466150047
45,0.9252063030834802,-0.5208543477649056,-0.2610214582861359,-0.7938034545966868
46,-0.30068116777152176,0.17569053653204664,-1.370181812568889,-1.1618766352642147
47,0.14121896740065332,-0.08873006986918389,-1.2183501525148115,-1.314734701453433
48,0.6635784020694613,-0.37776655936720294,-0.4747981929788812,-0.9007937061198766
49,-1.9654568836368187,1.1023837204997442,-1.5553812400536167,-1.406549674532514
50,-1.4997293695090281,0.8393292515639539,0.14443429090979687,0.662303439011848
51,-1.3580984366068034,0.7524664001521554,-1.5163306387232929,-0.9519519607286848
52,0.6711474882824686,-0.38882865139334766,-0.3226392795106251,-0.7489872803285962
53,1.39732371011439,-0.7986339145274681,-0.4962127339791238,-1.0395039070098913
54,-0.7728030532224817,0.4592673351759403,0.31873477058735483,0.7849813291037433
55,0.3716846163653025,-0.19047003046937863,1.6827487533996122,1.4148571567401502
56,1.6439468408086608,-0.9500548152310901,-0.2702127639226156,-0.6986543684229486
57,-1.592526376604545,0.9291135612208733,0.5292272818188877,0.9840518346284499
58,-0.935814457152239,0.5296904240550987,0.42077758711669855,0.9551571168043913
59,-1.4010328958203737,0.7948925498162361,0.1973022381907581,0.7425425408704096
60,-1.0006437624148958,0.5646197155506331,0.493756225338827,1.0451013748448026
61,1.6107988679244813,-0.9232736641080243,1.4972920135185044,1.0447126975827825
62,0.7904414592801843,-0.45989309284328433,1.36595078831063,0.8877668764815622
63,1.5831932674577633,-0.9049114534465212,-0.8165592107728054,-1.2859175207101845
64,0.4691801781379825,-0.24783131135822956,1.6058704182871433,1.2778193376904674
65,0.6933745294680806,-0.3896229842730906,1.2225681695705684,0.779563874053407
66,1.1558862558681957,-0.6473470683923155,-0.6556960153808641,-1.2305173270975336
67,1.8755284154289364,-1.0641841714288998,-0.40060694213399894,-0.6444813423062807
68,1.8257762799537152,-1.028573024607554,-0.4140370523355954,-0.7111684171483379
69,-0.4281023541441782,0.25533732040468926,-1.2096509963711513,-0.9222938048255467
70,-1.4690818723832728,0.832581816760105,-1.6207524995179199,-1.0963906639765817
71,1.5489244645117162,-0.8746000778237254,-0.2204649463165117,-0.7127346292938372
72,1.9080099817457796,-1.1023242035763678,1.1218486798455287,0.9226865210760692
73,0.38796676593854107,-0.2078701108299263,-0.44160916070168155,-0.7159081939385995
74,0.35249237463607264,-0.19079768328768404,-0.6251357135455924,-0.874929665589638
75,-0.7659009050873855,0.4313411375952418,0.8424163513944332,1.3177665735239823
76,0.7038665275990739,-0.4117178386586583,-0.47721326357108357,-0.9171016637657815
77,1.6876675974469877,-0.9671634123413528,1.3703662658563696,0.9674223485520551
78,1.334220214614418,-0.767732930533083,-0.32776016295323374,-0.8822633205009937
79,-2.1496360119249585,1.196697669183159,0.7146051954519571,0.610337664474612
80,1.6159091802941303,-0.9215998351863266,-0.3235726722044424,-0.7754483647405458
81,0.21622991042488493,-0.13979118447252062,-0.7946779952985914,-0.939327328426048
82,-1.073455427269558,0.6046336552784873,0.8533552866145346,1.4183355988067456
83,-0.6435962007385077,0.35045166147195694,0.622827356658797,1.046766411880886
84,1.1049987717526604,-0.6284714016883065,1.6976815436803754,1.1317898270790145
85,-0.8117383175397894,0.4634060546819157,0.35834014455675667,0.8492304550033137
86,0.3684722835463113,-0.206146822530416,-0.3539515760208869,-0.6110124226460901
87,1.6183490367689208,-0.9347507994560593,1.344651841053778,0.9001020171115335
88,-1.5381904195486145,0.8733146329476335,0.528317181168924,1.0232828976362254
89,-1.4883478994729618,0.825889528068734,-1.484846643301741,-0.9589364596848232
90,-1.094192464013469,0.6142242251383386,0.3901904188853834,0.9589324788029586
91,-0.43934634021461416,0.2483511343094272,-1.2030210042550589,-0.9019843842143633
92,1.8870656309714255,-1.0690795242520574,-0.40530926636389353,-0.6378564322809425
93,0.16656770619170913,-0.10483963506586863,-0.902241748550682,-1.0156194059062897
94,0.5352484517363612,-0.31350500446722424,-0.3763350059595184,-0.7292736532316137
95,-1.302927247394611,0.7317248056172113,0.07645631734552316,0.6448753973306759
96,1.3056666289305312,-0.7447043796906309,1.637278921500415,1.0749403527989532
97,-0.3716427613733436,0.2006355436645646,-1.42797346438348,-1.1652035885169798
98,0.29695188383193327,-0.1595109649742652,0.9439583947661165,0.7311262171255649
99,1.783919405101794,-1.0268269669845422,1.4664002060247419,1.142075754624312
100,0.4468457936993411,-0.25480134930992016,-0.4373225375936879,-0.7418972867273074
101,1.6525110548401676,-0.9346095239479344,-0.21645205613000906,-0.6495474710041268
102,-0.2395329921162247,0.13204708856691338,0.9664844750021662,1.1377033465073987
103,-0.6566404885656245,0.36819383740675754,1.0108606672390676,1.4362162205265032
104,0.8999844859875865,-0.5250761821089253,-0.2932673209455233,-0.8092199989453673
105,0.0069107317298998105,-0.0017156232914263977,1.116404542274201,1.1103516771973807
106,1.6152814809494485,-0.9234945458537389,-0.3037947258034641,-0.7549145578515155
107,-0.9359491354485874,0.518390282775241,-1.9755659583268532,-1.435460660361658
108,-1.527752239471584,0.8672285575856332,0.5508257520773758,1.0506612408524465
109,1.2049062845355638,-0.6852924300523121,1.7192339023019612,1.148520820318635
110,1.5566394168109023,-0.870331493542309,1.696209885013578,1.2033918599689768
111,-0.0434890807077436,0.02053182043643775,0.9603392879788608,0.9935487499843079
112,0.9734353147845983,-0.5620912200123032,1.4864055184202447,0.9477498545788121
113,-0.7873880326808138,0.44556507938018697,0.5967800735078586,1.0800247723663894
114,1.37681327708601,-0.7926799867120422,-0.3739720393139059,-0.9194607189062104
115,1.5317927601122647,-0.860113374390516,-0.7730563316069516,-1.275762108788792
116,-0.0402420263070411,0.00950721934933767,0.9307912262252459,0.9662687813960084
117,-0.3505405587152508,0.18448892060082978,0.7190244940588628,0.970141598757079
118,1.4229413222927898,-0.7794387222543189,-0.29521559172838496,-0.8482512983731274
119,1.4466142271789861,-0.8310391846619846,1.7870734957283192,1.2605320384068808
120,0.15847414456737463,-0.06979047818096315,-1.1197291549502564,-1.242644739043328
121,-1.65061400582508,0.9317055972288864,0.7225129031814391,1.157750483896504
122,0.5427304682730917,-0.30587132679357565,1.5547052683935474,1.1915545821576625
123,0.08389664164564536,-0.05148873823988562,1.7823900636698458,1.724336210944369
124,1.6842258107847705,-0.9723979152621897,1.6129790813741889,1.211202705257537
125,0.4665894359653069,-0.2710406444269739,-0.5438488947243186,-0.8579881450448006
126,-1.0880278689955034,0.6183005958710224,0.2288636046581597,0.793072435084194
127,-0.6082054264570393,0.3326068600777991,-1.5994522295587958,-1.1950475006871506
128,1.574407564195897,-0.8978555568235631,0.2786604918131924,-0.19638976064196179
129,0.9220877260055675,-0.5191406585681473,1.1172307775414119,0.5853802462713433
130,0.6648793294208251,-0.389959946618698,-0.5409027132090599,-0.9618154754192716
131,0.27514408262967893,-0.15727633978508415,-0.8627717233581585,-1.0558060392825557
132,0.6625824987039225,-0.3665629872141966,1.045322618832303,0.6145022856926229
133,0.9476321478464749,-0.5293715212449039,-0.31535272167933537,-0.856469107873137
134,0.02763057217927356,0.00790241645393717,-0.958728604237336,-0.9903068688903435
135,1.115139263149673,-0.6109338229991708,-0.3241835575155796,-0.9027366848049773
136,0.7573705062944509,-0.43846356981905565,1.2479428076536627,0.7822099795332027
137,-1.5985662311551836,0.8906836734950896,-1.2358888822550353,-0.763497574455947
